FechaPublicacion,Etapa,FechaInicio,FechaFin,Caso,NombreCaso,CodigoAreaOperativa,AportesProyectados,AnioEstudio,MesEstudio
2023-10-10,21,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0012,7288333.5,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0010,338100000.0,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Autonomo,Promedio,Are0002,118716768.0,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Coordinado,Promedio,Are0128,38431452.0,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0127,925833.3125,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0056,26819570.0,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Coordinado,Promedio,Are0127,2466799.75,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Autonomo,Promedio,Are0127,2572167.25,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Coordinado,Promedio,Are0002,118418944.0,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0128,23497440.0,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0128,24585616.0,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0128,24585616.0,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0002,65733488.0,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0002,65652052.0,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Coordinado,Promedio,Are0010,222105408.0,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0056,26802544.0,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Autonomo,Promedio,Are0012,17647774.0,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Autonomo,Promedio,Are0128,39180028.0,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Autonomo,Promedio,Are0010,224010096.0,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0128,23497440.0,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0012,7716333.5,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0056,26802544.0,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0010,331926656.0,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Coordinado,Promedio,Are0056,45692708.0,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0012,7716333.5,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0012,7288333.5,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0127,803033.3125,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0010,144470000.0,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0127,803033.3125,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Autonomo,Promedio,Are0056,45893544.0,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0010,142766672.0,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0127,925833.3125,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0056,26819570.0,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0002,65733488.0,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Coordinado,Promedio,Are0012,17095450.0,2023,8
2023-10-10,21,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0002,65652052.0,2023,8
2023-10-10,38,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0002,60588376.0,2022,3
2023-10-10,38,2025-04-01,2025-04-30,Coordinado,Promedio,Are0128,37347308.0,2022,3
2023-10-10,38,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0127,900366.6875,2022,3
2023-10-10,38,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0010,129756664.0,2022,3
2023-10-10,38,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0127,838600.0,2022,3
2023-10-10,38,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0128,21963210.0,2022,3
2023-10-10,38,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0012,6473666.5,2022,3
2023-10-10,38,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0127,900366.6875,2022,3
2023-10-10,38,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0128,24483500.0,2022,3
2023-10-10,38,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0127,838600.0,2022,3
2023-10-10,38,2025-04-01,2025-04-30,Coordinado,Promedio,Are0002,111012768.0,2022,3
2023-10-10,38,2025-04-01,2025-04-30,Coordinado,Promedio,Are0056,41274972.0,2022,3
2023-10-10,38,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0002,60288744.0,2022,3
2023-10-10,38,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0056,25235104.0,2022,3
2023-10-10,28,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0128,24252000.0,2023,1
2023-10-10,28,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0002,68467920.0,2023,1
2023-10-10,28,2025-04-01,2025-04-30,Autonomo,Promedio,Are0012,17142534.0,2023,1
2023-10-10,28,2025-04-01,2025-04-30,Coordinado,Promedio,Are0127,2165910.25,2023,1
2023-10-10,28,2025-04-01,2025-04-30,Autonomo,Promedio,Are0127,2295892.25,2023,1
2023-10-10,28,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0012,6196666.5,2023,1
2023-10-10,28,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0002,68467920.0,2023,1
2023-10-10,28,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0128,24252000.0,2023,1
2023-10-10,28,2025-04-01,2025-04-30,Coordinado,Promedio,Are0056,42582136.0,2023,1
2023-10-10,28,2025-04-01,2025-04-30,Autonomo,Promedio,Are0056,43192192.0,2023,1
2023-10-10,28,2025-04-01,2025-04-30,Coordinado,Promedio,Are0002,117521712.0,2023,1
2023-10-10,28,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0012,6196666.5,2023,1
2023-10-10,28,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0127,813533.3125,2023,1
2023-10-10,28,2025-04-01,2025-04-30,Coordinado,Promedio,Are0010,214992672.0,2023,1
2023-10-10,28,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0002,68749920.0,2023,1
2023-10-10,28,2025-04-01,2025-04-30,Coordinado,Promedio,Are0012,16336790.0,2023,1
2023-10-10,28,2025-04-01,2025-04-30,Coordinado,Promedio,Are0128,36385932.0,2023,1
2023-10-10,28,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0012,6627333.5,2023,1
2023-10-10,28,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0012,6627333.5,2023,1
2023-10-10,28,2025-04-01,2025-04-30,Autonomo,Promedio,Are0010,218189136.0,2023,1
2023-10-09,32,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0012,7196666.5,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0128,29124976.0,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Autonomo,Promedio,Are0128,38923328.0,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0128,24871734.0,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0010,291976672.0,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Autonomo,Promedio,Are0010,217866928.0,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0128,29124976.0,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0012,8329666.5,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0012,7196666.5,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Coordinado,Promedio,Are0056,37293604.0,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Coordinado,Promedio,Are0010,203224704.0,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Coordinado,Promedio,Are0002,115182904.0,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0127,553866.6875,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0056,25658166.0,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Autonomo,Promedio,Are0127,2475033.0,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Coordinado,Promedio,Are0127,1878921.375,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Coordinado,Promedio,Are0128,33973828.0,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0010,307169984.0,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0056,23321144.0,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0128,24871734.0,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0012,8329666.5,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0056,23321144.0,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Autonomo,Promedio,Are0056,41555204.0,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0002,71708176.0,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0127,664000.0,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0002,70960704.0,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0002,70960704.0,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0127,553866.6875,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0010,133993336.0,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Coordinado,Promedio,Are0012,14895313.0,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0056,25658166.0,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0002,71708176.0,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0127,664000.0,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Autonomo,Promedio,Are0012,18010094.0,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Autonomo,Promedio,Are0002,116903464.0,2022,9
2023-10-09,32,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0010,141766672.0,2022,9
2023-10-09,31,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0128,27542614.0,2022,10
2023-10-09,31,2025-04-01,2025-04-30,Autonomo,Promedio,Are0056,44899812.0,2022,10
2023-10-09,31,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0012,8716333.0,2022,10
2023-10-09,31,2025-04-01,2025-04-30,Autonomo,Promedio,Are0012,18119206.0,2022,10
2023-10-09,31,2025-04-01,2025-04-30,Coordinado,Promedio,Are0127,1917244.625,2022,10
2023-10-09,31,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0056,25825874.0,2022,10
2023-10-09,31,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0002,70712992.0,2022,10
2023-10-09,31,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0010,309940000.0,2022,10
2023-10-09,31,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0002,71751080.0,2022,10
2023-10-09,31,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0127,642866.6875,2022,10
2023-10-09,31,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0002,70712992.0,2022,10
2023-10-09,31,2025-04-01,2025-04-30,Coordinado,Promedio,Are0012,15090663.0,2022,10
2023-10-09,31,2025-04-01,2025-04-30,Coordinado,Promedio,Are0002,119005064.0,2022,10
2023-10-09,31,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0128,24270420.0,2022,10
2023-10-09,31,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0012,8716333.0,2022,10
2023-10-09,36,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0002,64899092.0,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0012,5885000.0,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0127,1021266.6875,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0127,797066.6875,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Autonomo,Promedio,Are0012,17478620.0,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Autonomo,Promedio,Are0056,42056096.0,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Coordinado,Promedio,Are0002,111091232.0,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Coordinado,Promedio,Are0010,199249168.0,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0127,797066.6875,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0128,24965376.0,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0127,1021266.6875,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0128,22252630.0,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Autonomo,Promedio,Are0002,113523280.0,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0056,26834340.0,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0010,130100000.0,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0002,64349688.0,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0056,26834340.0,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Autonomo,Promedio,Are0010,214081632.0,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0002,64349688.0,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Coordinado,Promedio,Are0128,33762936.0,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Autonomo,Promedio,Are0127,2639650.75,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Autonomo,Promedio,Are0128,38384496.0,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0012,6402666.5,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Coordinado,Promedio,Are0056,38026472.0,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0128,22252630.0,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0012,6402666.5,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0012,5885000.0,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Coordinado,Promedio,Are0012,14426427.0,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0056,24127464.0,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0002,64899092.0,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0056,24127464.0,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Coordinado,Promedio,Are0127,1942304.0,2022,5
2023-12-15,18,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0127,746833.3125,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0127,746833.3125,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Coordinado,Promedio,Are0127,2346270.75,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0127,843333.3125,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0127,843333.3125,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Autonomo,Promedio,Are0127,2371397.0,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0010,308016672.0,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0010,142866672.0,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Coordinado,Promedio,Are0010,215099872.0,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0010,308110016.0,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0010,141976672.0,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Autonomo,Promedio,Are0010,215422928.0,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0128,26391090.0,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0128,26391090.0,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Coordinado,Promedio,Are0128,39446492.0,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0128,27437156.0,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0128,27437156.0,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Autonomo,Promedio,Are0128,39739200.0,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0056,27273480.0,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0056,27273480.0,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Coordinado,Promedio,Are0056,44816688.0,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0056,26828930.0,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0056,26828930.0,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Autonomo,Promedio,Are0056,44921812.0,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0012,5903333.5,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0012,5903333.5,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Coordinado,Promedio,Are0012,16873390.0,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0012,5920333.5,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0012,5920333.5,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Autonomo,Promedio,Are0012,16827464.0,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0002,65729284.0,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0002,65729284.0,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Coordinado,Promedio,Are0002,111616936.0,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0002,65631248.0,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0002,65631248.0,2023,11
2023-12-15,18,2025-04-01,2025-04-30,Autonomo,Promedio,Are0002,111562800.0,2023,11
2023-10-10,29,2025-04-01,2025-04-30,Autonomo,Promedio,Are0002,115159096.0,2022,12
2023-10-10,29,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0127,869100.0,2022,12
2023-10-10,24,2025-04-01,2025-04-30,Autonomo,Promedio,Are0012,19843730.0,2023,5
2023-10-10,24,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0056,24930600.0,2023,5
2023-10-10,24,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0012,8591333.0,2023,5
2023-10-10,24,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0002,58992648.0,2023,5
2023-10-10,24,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0056,25757056.0,2023,5
2023-10-10,24,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0127,964200.0,2023,5
2023-10-10,24,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0012,8222666.5,2023,5
2023-10-10,24,2025-04-01,2025-04-30,Autonomo,Promedio,Are0128,39985380.0,2023,5
2023-10-10,24,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0002,60412012.0,2023,5
2023-10-10,24,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0012,8222666.5,2023,5
2023-10-10,24,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0002,60412012.0,2023,5
2023-10-10,24,2025-04-01,2025-04-30,Autonomo,Promedio,Are0127,2515145.25,2023,5
2023-10-10,24,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0056,25757056.0,2023,5
2023-10-10,24,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0056,24930600.0,2023,5
2023-10-10,24,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0012,8591333.0,2023,5
2023-10-10,24,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0010,349666656.0,2023,5
2023-10-10,24,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0002,58992648.0,2023,5
2023-10-10,24,2025-04-01,2025-04-30,Autonomo,Promedio,Are0010,231680608.0,2023,5
2023-10-10,24,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0010,137726672.0,2023,5
2023-10-10,24,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0128,24440080.0,2023,5
2023-10-10,24,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0127,811433.3125,2023,5
2023-10-10,24,2025-04-01,2025-04-30,Coordinado,Promedio,Are0010,228737808.0,2023,5
2023-10-10,24,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0127,811433.3125,2023,5
2023-10-10,24,2025-04-01,2025-04-30,Coordinado,Promedio,Are0012,19302410.0,2023,5
2023-10-10,24,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0128,24532886.0,2023,5
2023-10-10,24,2025-04-01,2025-04-30,Autonomo,Promedio,Are0056,47827416.0,2023,5
2023-10-10,24,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0128,24532886.0,2023,5
2023-10-10,24,2025-04-01,2025-04-30,Coordinado,Promedio,Are0056,47334960.0,2023,5
2023-10-10,24,2025-04-01,2025-04-30,Coordinado,Promedio,Are0127,2338630.25,2023,5
2023-10-10,24,2025-04-01,2025-04-30,Coordinado,Promedio,Are0128,39009268.0,2023,5
2023-10-10,24,2025-04-01,2025-04-30,Autonomo,Promedio,Are0002,121509000.0,2023,5
2023-10-09,39,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0128,24806800.0,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Autonomo,Promedio,Are0010,209205600.0,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0010,130306664.0,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0128,23305084.0,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Coordinado,Promedio,Are0056,39766616.0,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0056,25420100.0,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0002,59725912.0,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0127,954000.0,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0056,22970730.0,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Autonomo,Promedio,Are0002,111053096.0,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0010,134480000.0,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0127,816500.0,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0010,328929984.0,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Autonomo,Promedio,Are0012,16305530.0,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0056,22970730.0,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0127,954000.0,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Autonomo,Promedio,Are0128,37436948.0,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0002,59955868.0,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Autonomo,Promedio,Are0127,2347155.0,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Autonomo,Promedio,Are0056,42062600.0,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Coordinado,Promedio,Are0010,202156096.0,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0056,25420100.0,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Coordinado,Promedio,Are0002,110483040.0,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0128,23305084.0,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0012,5652666.5,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0002,59725912.0,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0012,6145333.5,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Coordinado,Promedio,Are0128,34978984.0,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0128,24806800.0,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0010,314433344.0,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0012,6145333.5,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0012,5652666.5,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0127,816500.0,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0002,59955868.0,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Coordinado,Promedio,Are0012,14964787.0,2022,2
2023-10-09,39,2025-04-01,2025-04-30,Coordinado,Promedio,Are0127,1962806.0,2022,2
2023-10-09,36,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0010,131886664.0,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0010,324100000.0,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0128,24965376.0,2022,5
2023-10-09,36,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0010,297329984.0,2022,5
2023-10-09,35,2025-04-01,2025-04-30,Coordinado,Percentil 95,Are0056,25436984.0,2022,6
2023-10-09,35,2025-04-01,2025-04-30,Autonomo,Percentil 5,Are0010,145296672.0,2022,6
2023-10-09,35,2025-04-01,2025-04-30,Autonomo,Promedio,Are0002,118461032.0,2022,6
2023-10-09,35,2025-04-01,2025-04-30,Coordinado,Promedio,Are0002,116708232.0,2022,6
2023-10-09,35,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0012,7209333.5,2022,6
2023-10-09,35,2025-04-01,2025-04-30,Autonomo,Percentil 95,Are0127,1079200.0,2022,6
2023-10-09,35,2025-04-01,2025-04-30,Coordinado,Percentil 5,Are0056,25436984.0,2022,6
2023-10-09,35,2025-04-01,2025-04-30,Autonomo,Promedio,Are0056,42505384.0,2022,6
